date,original_transfer_date,event_date_source,event_date_confidence,season,club,player,direction,from_club,to_club,age,position,market_value_eur,transfer_fee_eur,wage_eur_annual,transfer_type,is_loan,source,source_url
2024-07-23,2024-07-23,exact_transfer_date,0.85,2024-25,FC Porto SAD,Pedro Malheiro,out,FC Porto SAD,Trabzonspor,23,Right-Back,4000000.0,2610000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-07-23,2024-07-23,exact_transfer_date,0.85,2024-25,Lazio,Marcos Antônio,out,Lazio,São Paulo,24,Central Midfield,4000000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-07-23,2024-07-23,exact_transfer_date,0.85,2024-25,Sporting CP SAD,Jan-Carlo Simić,in,AC Milan,Sporting CP SAD,19,Centre-Back,5000000.0,2610000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-07-24,2024-07-24,exact_transfer_date,0.85,2024-25,Celtic plc,Benjamin Siegrist,out,Celtic plc,FC Rapid 1923,32,Goalkeeper,500000.0,,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-07-24,2024-07-24,exact_transfer_date,0.85,2024-25,FC Porto SAD,Bartłomiej Smolarczyk,in,FC Dordrecht,FC Porto SAD,21,Centre-Back,200000.0,60000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-07-24,2024-07-24,exact_transfer_date,0.85,2024-25,FC Porto SAD,Berna,out,FC Porto SAD,Felgueiras,20,Attacking Midfield,300000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-07-24,2024-07-24,exact_transfer_date,0.85,2024-25,FC Porto SAD,Tomasz Wójtowicz,in,Ruch Chorzow,FC Porto SAD,20,Right-Back,650000.0,,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-07-25,2024-07-25,exact_transfer_date,0.85,2024-25,FC Porto SAD,Chidozie Awaziem,out,FC Porto SAD,Cincinnati,27,Centre-Back,3000000.0,500000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-07-25,2024-07-25,exact_transfer_date,0.85,2024-25,FC Porto SAD,Gaius Makouta,out,FC Porto SAD,Alanyaspor,27,Defensive Midfield,3000000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-07-25,2024-07-25,exact_transfer_date,0.85,2024-25,Sporting CP SAD,Lucas Piazón,out,Sporting CP SAD,Avs FS,30,Defensive Midfield,1200000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-07-26,2024-07-26,exact_transfer_date,0.85,2024-25,Sporting CP SAD,Marinos Tzionis,out,Sporting CP SAD,Cukaricki,23,Left Winger,1200000.0,,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-07-27,2024-07-27,exact_transfer_date,0.85,2024-25,Sporting CP SAD,Tiago Morais,out,Sporting CP SAD,Rio Ave,20,Left Winger,3000000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-07-30,2024-07-30,exact_transfer_date,0.85,2024-25,Eagle Football Group,Jake O'Brien,out,Eagle Football Group,Everton,23,Right-Back,12000000.0,19500000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-07-30,2024-07-30,exact_transfer_date,0.85,2024-25,Juventus,Dean Huijsen,out,Juventus,Bournemouth,19,Centre-Back,10000000.0,22100000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-07-30,2024-07-30,exact_transfer_date,0.85,2024-25,Juventus,Matías Soulé,out,Juventus,Roma,21,Right Winger,25000000.0,25600000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-07-30,2024-07-30,exact_transfer_date,0.85,2024-25,Sporting CP SAD,Adrian Semper,in,Como,Sporting CP SAD,26,Goalkeeper,2500000.0,2280000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-07-31,2024-07-31,exact_transfer_date,0.85,2024-25,FC Porto SAD,Hugo Mallo,out,FC Porto SAD,Aris Saloniki,33,Right-Back,1500000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-07-31,2024-07-31,exact_transfer_date,0.85,2024-25,FC Porto SAD,João Pedro,out,FC Porto SAD,Fenerbahçe,32,Centre-Forward,3000000.0,0.0,,loan_return,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-07-31,2024-07-31,exact_transfer_date,0.85,2024-25,FC Porto SAD,Martin Braithwaite,in,Espanyol,FC Porto SAD,33,Centre-Forward,3200000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-07-31,2024-07-31,exact_transfer_date,0.85,2024-25,Sporting CP SAD,Aiham Ousou,in,Slavia Praha,Sporting CP SAD,24,Centre-Back,1800000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-07-31,2024-07-31,exact_transfer_date,0.85,2024-25,Sporting CP SAD,Emmanuel Biumla,in,G. Bordeaux,Sporting CP SAD,19,Centre-Back,400000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-07-31,2024-07-31,exact_transfer_date,0.85,2024-25,Sporting CP SAD,Jacques Ekomié,in,G. Bordeaux,Sporting CP SAD,20,Left-Back,700000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-01,2024-08-01,exact_transfer_date,0.85,2024-25,Benfica SAD,Paulo Bernardo,out,Benfica SAD,Celtic,22,Central Midfield,3500000.0,3000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-01,2024-08-01,exact_transfer_date,0.85,2024-25,Borussia Dortmund,Pascal Groß,in,Brighton,Borussia Dortmund,33,Central Midfield,8000000.0,7000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-01,2024-08-01,exact_transfer_date,0.85,2024-25,Celtic plc,Paulo Bernardo,in,Benfica,Celtic plc,22,Central Midfield,3500000.0,3000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-01,2024-08-01,exact_transfer_date,0.85,2024-25,FC Porto SAD,Ajdin Hasic,in,Besiktas,FC Porto SAD,22,Right Winger,800000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-01,2024-08-01,exact_transfer_date,0.85,2024-25,FC Porto SAD,Matheus Dias,out,FC Porto SAD,Nacional,22,Defensive Midfield,2000000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-01,2024-08-01,exact_transfer_date,0.85,2024-25,FC Porto SAD,Ricardo Mathias,in,Inter U20,FC Porto SAD,18,Centre-Forward,,,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-01,2024-08-01,exact_transfer_date,0.85,2024-25,Sporting CP SAD,Aïssa Mandi,in,Villarreal,Sporting CP SAD,32,Centre-Back,1800000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-01,2024-08-01,exact_transfer_date,0.85,2024-25,Sporting CP SAD,Osame Sahraoui,in,Heerenveen,Sporting CP SAD,23,Left Winger,8500000.0,8000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-02,2024-08-02,exact_transfer_date,0.85,2024-25,Juventus,Ruan,out,Juventus,Portimonense,19,Left Midfield,550000.0,325000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-02,2024-08-02,exact_transfer_date,0.85,2024-25,Sporting CP SAD,Samuele Angori,in,FC Empoli,Sporting CP SAD,20,Left Midfield,500000.0,1400000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-03,2024-08-03,exact_transfer_date,0.85,2024-25,Borussia Dortmund,Yan Couto,in,Man City,Borussia Dortmund,22,Right Midfield,25000000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-03,2024-08-03,exact_transfer_date,0.85,2024-25,Sporting CP SAD,Alan Virginius,out,Sporting CP SAD,Young Boys,21,Left Midfield,3500000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-03,2024-08-03,exact_transfer_date,0.85,2024-25,Sporting CP SAD,Thomas Foket,in,Stade Reims,Sporting CP SAD,29,Right-Back,6000000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-05,2024-08-05,exact_transfer_date,0.85,2024-25,Benfica SAD,João Neves,out,Benfica SAD,PSG,19,Central Midfield,55000000.0,65920000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-05,2024-08-05,exact_transfer_date,0.85,2024-25,Benfica SAD,Renato Sanches,in,PSG,Benfica SAD,26,Central Midfield,6500000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-05,2024-08-05,exact_transfer_date,0.85,2024-25,Borussia Dortmund,Niclas Füllkrug,out,Borussia Dortmund,West Ham,31,Centre-Forward,15000000.0,27000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-06,2024-08-06,exact_transfer_date,0.85,2024-25,Sporting CP SAD,Ludwig Augustinsson,in,Sevilla FC,Sporting CP SAD,30,Left-Back,4000000.0,0.0,,loan_return,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-07,2024-08-07,exact_transfer_date,0.85,2024-25,Borussia Dortmund,Almugera Kabar,in,B. Dortmund U19,Borussia Dortmund,18,Left-Back,,,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-07,2024-08-07,exact_transfer_date,0.85,2024-25,Borussia Dortmund,Tom Rothe,out,Borussia Dortmund,Union Berlin,19,Left-Back,8000000.0,5000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-07,2024-08-07,exact_transfer_date,0.85,2024-25,FC Porto SAD,Darko Churlinov,in,Burnley,FC Porto SAD,24,Left Winger,1500000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-08,2024-08-08,exact_transfer_date,0.85,2024-25,Borussia Dortmund,Marius Wolf,out,Borussia Dortmund,Augsburg,29,Right-Back,3000000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-08,2024-08-08,exact_transfer_date,0.85,2024-25,Juventus,Marley Aké,out,Juventus,Yverdon Sport,23,Left Winger,1600000.0,,,loan_return,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-08,2024-08-08,exact_transfer_date,0.85,2024-25,Juventus,Nicolò Savona,in,Juve Next Gen,Juventus,21,Right-Back,200000.0,,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-09,2024-08-09,exact_transfer_date,0.85,2024-25,Benfica SAD,Casper Tengstedt,out,Benfica SAD,Hellas Verona,24,Centre-Forward,5000000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-09,2024-08-09,exact_transfer_date,0.85,2024-25,FC Porto SAD,Bujar Pllana,in,Slaven Belupo,FC Porto SAD,22,Centre-Back,300000.0,,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-09,2024-08-09,exact_transfer_date,0.85,2024-25,FC Porto SAD,Everton Galdino,out,FC Porto SAD,FC Tokyo,27,Right Winger,2000000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-09,2024-08-09,exact_transfer_date,0.85,2024-25,FC Porto SAD,Fabricio Bustos,out,FC Porto SAD,River Plate,28,Right-Back,7000000.0,4100000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-09,2024-08-09,exact_transfer_date,0.85,2024-25,Juventus,Jonas Rouhi,in,Juve Next Gen,Juventus,20,Left-Back,400000.0,,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-09,2024-08-09,exact_transfer_date,0.85,2024-25,Sporting CP SAD,Elia Giani,out,Sporting CP SAD,Kallithea,23,Centre-Forward,250000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-09,2024-08-09,exact_transfer_date,0.85,2024-25,Sporting CP SAD,Talisson,in,RB Bragantino,Sporting CP SAD,22,Left Winger,700000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-09,2024-08-09,exact_transfer_date,0.85,2024-25,Sporting CP SAD,Tchoca,in,Corinthians,Sporting CP SAD,20,Centre-Back,300000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-10,2024-08-10,exact_transfer_date,0.85,2024-25,Eagle Football Group,Johann Lepenant,out,Eagle Football Group,FC Nantes,21,Defensive Midfield,6000000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-11,2024-08-11,exact_transfer_date,0.85,2024-25,Ajax NV,Gerónimo Rulli,out,Ajax NV,Marseille,32,Goalkeeper,5000000.0,4000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-11,2024-08-11,exact_transfer_date,0.85,2024-25,FC Porto SAD,Bruno Tabata,in,Palmeiras,FC Porto SAD,27,Right Winger,2800000.0,2200000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-11,2024-08-11,exact_transfer_date,0.85,2024-25,Sporting CP SAD,César Augusto,in,Nacional,Sporting CP SAD,20,Goalkeeper,50000.0,0.0,,loan_return,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-12,2024-08-12,exact_transfer_date,0.85,2024-25,Borussia Dortmund,Maximilian Beier,in,Hoffenheim,Borussia Dortmund,21,Centre-Forward,30000000.0,28500000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-12,2024-08-12,exact_transfer_date,0.85,2024-25,Sporting CP SAD,Alexander Lind,in,Silkeborg IF,Sporting CP SAD,22,Centre-Forward,3000000.0,4000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-12,2024-08-12,exact_transfer_date,0.85,2024-25,Sporting CP SAD,César Augusto,out,Sporting CP SAD,Nacional,20,Goalkeeper,50000.0,80000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-13,2024-08-13,exact_transfer_date,0.85,2024-25,Celtic plc,Hyeok-kyu Kwon,out,Celtic plc,Hibernian FC,23,Defensive Midfield,750000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-13,2024-08-13,exact_transfer_date,0.85,2024-25,FC Porto SAD,Anton Tsarenko,in,Dynamo Kyiv,FC Porto SAD,20,Attacking Midfield,300000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-13,2024-08-13,exact_transfer_date,0.85,2024-25,Manchester United,Aaron Wan-Bissaka,out,Manchester United,West Ham,26,Right-Back,20000000.0,17600000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-13,2024-08-13,exact_transfer_date,0.85,2024-25,Manchester United,Matthijs de Ligt,in,Bayern Munich,Manchester United,25,Centre-Back,65000000.0,45000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-13,2024-08-13,exact_transfer_date,0.85,2024-25,Manchester United,Noussair Mazraoui,in,Bayern Munich,Manchester United,26,Right-Back,30000000.0,15000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-13,2024-08-13,exact_transfer_date,0.85,2024-25,Sporting CP SAD,Malthe Højholt,in,Aalborg BK,Sporting CP SAD,23,Defensive Midfield,1000000.0,500000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-13,2024-08-13,exact_transfer_date,0.85,2024-25,Sporting CP SAD,Mehdi Léris,in,Stoke City,Sporting CP SAD,26,Right Winger,2500000.0,3000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-14,2024-08-14,exact_transfer_date,0.85,2024-25,Borussia Dortmund,Marco Reus,out,Borussia Dortmund,LA Galaxy,35,Attacking Midfield,5000000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-14,2024-08-14,exact_transfer_date,0.85,2024-25,Celtic plc,Adam Idah,in,Norwich,Celtic plc,23,Centre-Forward,3500000.0,9900000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-14,2024-08-14,exact_transfer_date,0.85,2024-25,FC Porto SAD,Dominik Marczuk,out,FC Porto SAD,Salt Lake,20,Right Winger,3500000.0,1500000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-14,2024-08-14,exact_transfer_date,0.85,2024-25,Juventus,Werik Popó,out,Juventus,RB Bragantino,22,Centre-Forward,350000.0,0.0,,loan_return,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-14,2024-08-14,exact_transfer_date,0.85,2024-25,Lazio,Matteo Cancellieri,out,Lazio,Parma,22,Right Winger,4800000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-14,2024-08-14,exact_transfer_date,0.85,2024-25,Sporting CP SAD,Ignacio Miramón,out,Sporting CP SAD,Boca Juniors,21,Defensive Midfield,2500000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-15,2024-08-15,exact_transfer_date,0.85,2024-25,Sporting CP SAD,Zanka,in,Brentford,Sporting CP SAD,34,Centre-Back,1000000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-16,2024-08-16,exact_transfer_date,0.85,2024-25,FC Porto SAD,Evanilson,out,FC Porto SAD,Bournemouth,24,Centre-Forward,35000000.0,37000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-16,2024-08-16,exact_transfer_date,0.85,2024-25,FC Porto SAD,Fábio Cardoso,out,FC Porto SAD,Al-Ain,30,Centre-Back,3500000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-16,2024-08-16,exact_transfer_date,0.85,2024-25,FC Porto SAD,Jan Biegański,out,FC Porto SAD,Sivasspor,21,Defensive Midfield,350000.0,,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-16,2024-08-16,exact_transfer_date,0.85,2024-25,Lazio,Boulaye Dia,in,Salernitana,Lazio,27,Centre-Forward,10000000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-16,2024-08-16,exact_transfer_date,0.85,2024-25,Sporting CP SAD,Francesco Coppola,out,Sporting CP SAD,Vis Pesaro,19,Centre-Back,125000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2024-08-16,2024-08-16,exact_transfer_date,0.85,2024-25,Sporting CP SAD,Rony Lopes,out,Sporting CP SAD,Alanyaspor,28,Right Winger,2500000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
