date,published_date,club,player,source,title,url,credibility_score,rumor_strength,rumor_count,source_diversity,max_credibility,avg_credibility,max_rumor_strength,avg_rumor_strength,season,direction,transfer_type,is_loan,age,position,market_value_eur,transfer_fee_eur,wage_eur_annual,fee_to_market,market_minus_fee_eur,transfer_quality,transfer_indicator,rumor_indicator,pre_stock_return_7d,pre_stock_return_30d,pre_stock_volatility_30d,pre_market_return_30d,stock_context_indicator,car_m1_p1,car_0_p1,car_0_p3,car_0_p7,target_car,target_label,label,market_feature_backend,market_feature_status,market_feature_notes,event_date_used,event_trading_date,event_trading_offset_days,estimation_points,market_model_alpha,market_model_beta,pre_window_ok_30d,post_window_ok_10d,pre_raw_return_m1,pre_raw_return_m3,pre_raw_return_m5,pre_raw_return_m10,pre_raw_return_m20,pre_raw_return_m30,pre_market_return_m1,pre_market_return_m3,pre_market_return_m5,pre_market_return_m10,pre_market_return_m20,pre_market_return_m30,pre_abnormal_return_m1,pre_abnormal_return_m3,pre_abnormal_return_m5,pre_abnormal_return_m10,raw_return_0_p1,raw_return_0_p3,raw_return_0_p5,raw_return_0_p10,market_return_0_p1,market_return_0_p3,market_return_0_p5,market_return_0_p10,abnormal_return_0_p1,abnormal_return_0_p3,abnormal_return_0_p5,abnormal_return_0_p10,pre_volatility_20d,post_volatility_20d,volatility_shift_20d,pre_close_zscore_20d,event_close_zscore_20d,pre_volume_zscore_20d,event_volume_zscore_20d,relative_volume_20d,target_abnormal_return_p3,target_label_p3
2022-06-27,2022-06-27,Juventus,Federico Chiesa,The Guardian / Gregg Bakowski,Football transfer rumours: Chelsea to sign Matthijs de Ligt from Juventus? ,https://www.theguardian.com/football/2022/jun/27/football-transfer-rumours-chelsea-to-sign-matthijs-de-ligt-from-juventus,0.84,0.686,1,1,0.84,0.84,0.686,0.686,2022-23,in,permanent,0,24.0,Right Winger,65000000.0,44600000.0,,0.6862,20400000.0,0.8456,0.7619,0.6681,0.092496,0.18262,0.027252,-0.07964,0.6795,-0.034349,-0.00717,-0.007947,0.009692,-0.007947,neutral,neutral,python_fallback,ok,,2022-06-27,2022-06-27,0,120,0.002296,1.012679,1,1,-0.001064,0.017886,0.067652,0.047991,0.012399,0.201536,0.023317,0.001358,0.015145,-0.018983,-0.102168,-0.080215,-0.026972,0.009258,0.040188,0.045315,-0.003727,-0.037806,-0.028754,-0.019702,-0.000814,-0.037298,-0.035038,-0.024911,-0.007563,-0.009345,-0.006846,-0.018692,0.027713,0.024807,-0.002907,0.196282,0.110872,-0.982726,-0.87931,0.602844,-0.009345,neutral
2022-06-27,2022-06-27,Juventus,Matthijs de Ligt,The Guardian / Gregg Bakowski,Football transfer rumours: Chelsea to sign Matthijs de Ligt from Juventus? ,https://www.theguardian.com/football/2022/jun/27/football-transfer-rumours-chelsea-to-sign-matthijs-de-ligt-from-juventus,0.84,0.686,1,1,0.84,0.84,0.686,0.686,2022-23,out,permanent,0,22.0,Centre-Back,70000000.0,67000000.0,,0.9571,3000000.0,0.6604,0.5838,0.6681,0.092496,0.18262,0.027252,-0.07964,0.6795,-0.034349,-0.00717,-0.007947,0.009692,-0.007947,neutral,neutral,python_fallback,ok,,2022-06-27,2022-06-27,0,120,0.002296,1.012679,1,1,-0.001064,0.017886,0.067652,0.047991,0.012399,0.201536,0.023317,0.001358,0.015145,-0.018983,-0.102168,-0.080215,-0.026972,0.009258,0.040188,0.045315,-0.003727,-0.037806,-0.028754,-0.019702,-0.000814,-0.037298,-0.035038,-0.024911,-0.007563,-0.009345,-0.006846,-0.018692,0.027713,0.024807,-0.002907,0.196282,0.110872,-0.982726,-0.87931,0.602844,-0.009345,neutral
2022-06-30,2022-06-30,Juventus,Federico Chiesa,The Guardian / Fabrizio Romano and Andy Hunter,Tottenham seal deal to sign Richarlison from Everton for initial £50m,https://www.theguardian.com/football/2022/jun/30/tottenham-seal-deal-to-sign-richarlison-from-everton-for-initial-50m,0.95,0.9675,1,1,0.95,0.95,0.9675,0.9675,2022-23,in,permanent,0,24.0,Right Winger,65000000.0,44600000.0,,0.6862,20400000.0,0.8456,0.7619,0.8161,-0.009214,0.103865,0.027469,-0.092707,0.5457,-0.009857,0.002656,0.038501,0.004511,0.038501,positive,positive,python_fallback,ok,,2022-06-30,2022-06-30,0,120,0.002598,1.014353,1,1,-0.022982,-0.026624,-0.008677,0.055427,-0.065917,0.12979,-0.012081,-0.012885,0.002065,-0.028477,-0.100889,-0.093498,-0.013326,-0.021493,-0.023782,0.058544,-0.015864,-0.007659,0.019147,-0.08698,-0.021938,-0.051708,-0.012641,-0.058624,0.00107,0.035178,0.015427,-0.055842,0.026994,0.024847,-0.002148,-0.294221,-0.463514,-0.695508,-0.575871,0.710546,0.035178,positive
2022-07-01,2022-07-01,Manchester United,Lisandro Martínez,The Guardian / John Brewin,Football transfer rumours: Lisandro Martínez and Tielemans to Arsenal?,https://www.theguardian.com/football/2022/jul/01/football-transfer-rumours-lisandro-martinez-and-tielemans-to-arsenal,0.84,0.686,1,1,0.84,0.84,0.686,0.686,2022-23,in,permanent,0,24.0,Centre-Back,32000000.0,57370000.0,,1.7928,-25370000.0,0.5966,0.4983,0.6681,-0.033043,-0.144615,0.022934,-0.035248,0.4525,-0.018086,-0.010975,-0.039385,-0.040119,-0.039385,negative,negative,python_fallback,ok,,2022-07-01,2022-07-01,0,120,-0.000568,0.609001,1,1,-0.01331,-0.022847,-0.027972,0.013674,-0.11465,-0.162651,-0.008759,-0.029417,-0.002727,-0.001216,-0.077014,-0.074219,-0.007408,-0.003252,-0.023977,0.021825,-0.005396,-0.024281,-0.054856,-0.008993,0.012155,0.030972,0.018241,0.012012,-0.011593,-0.040626,-0.063528,-0.009252,0.023627,0.014029,-0.009599,-0.95548,-1.090918,-0.565477,-0.948351,0.601416,-0.040626,negative
2022-07-05,2022-07-05,Juventus,Matthijs de Ligt,90min.com | The Guardian / Rob Smyth,Transfer rumours : Barca shock Ronaldo interest ; Martinez wants Premier League move || Football transfer rumours: Cristiano Ronaldo to Barcelona? Really?,https://www.90min.com/posts/transfer-rumours-barca-shock-ronaldo-interest-martinez-wants-premier-league-move | https://www.theguardian.com/football/2022/jul/05/football-transfer-rumours-cristiano-ronaldo-to-barcelona-really,0.5,0.465,2,2,0.84,0.67,0.686,0.5755,2022-23,out,permanent,0,22.0,Centre-Back,70000000.0,67000000.0,,0.9571,3000000.0,0.6604,0.5838,0.7181,-0.028754,0.059849,0.025969,-0.106048,0.5065,0.024903,0.013298,0.024605,-0.070095,0.024605,positive,positive,python_fallback,ok,,2022-07-05,2022-07-05,0,120,0.002293,0.986395,1,1,0.013897,-0.002188,-0.02512,-0.020408,-0.0727,0.036364,-0.000515,-0.022442,-0.026677,-0.029995,-0.131157,-0.115714,0.012112,0.01318,-0.010208,-0.013677,-0.001096,0.058114,-0.04057,-0.008224,-0.019818,0.020146,0.006653,0.016492,0.013582,0.027545,-0.059502,-0.046329,0.024316,0.024838,0.000522,-0.094564,-0.141848,-1.582617,-1.589621,0.473242,0.027545,positive
2022-07-06,2022-07-06,Juventus,Bremer,The Guardian / Fabrizio Romano,Juventus agree deal to make Di María second free signing with Pogba,https://www.theguardian.com/football/2022/jul/06/juventus-agree-deal-angel-di-maria-second-free-signing-with-paul-pogba,0.95,0.7575,1,1,0.95,0.95,0.7575,0.7575,2022-23,in,permanent,0,25.0,Centre-Back,35000000.0,51300000.0,,1.4657,-16300000.0,0.6452,0.5059,0.7426,-0.030465,0.039542,0.025911,-0.146186,0.4756,0.002311,-0.020205,-0.036208,-0.081614,-0.036208,negative,negative,python_fallback,ok,,2022-07-06,2022-07-06,0,120,0.002435,0.984125,1,1,-0.005482,0.003874,-0.030465,-0.016802,-0.072123,0.054038,-0.029938,-0.02766,-0.063165,-0.062656,-0.15025,-0.132811,0.021545,0.023831,0.020719,0.021743,0.027012,0.014884,-0.035832,-0.012679,0.041198,0.041681,0.028061,0.031055,-0.018189,-0.03376,-0.07573,-0.065999,0.024313,0.024833,0.000519,-0.141848,0.070646,-1.589621,-0.925117,0.666153,-0.03376,negative
2022-07-07,2022-07-07,Juventus,Matthijs de Ligt,thehardtackle.com,Transfer News : Chelsea hit roadblock in Matthijs de Ligt pursuit,http://www.thehardtackle.com/transfer-news/2022/07/07/chelsea-hit-roadblock-in-matthijs-de-ligt-pursuit/,0.5,0.465,1,1,0.5,0.5,0.465,0.465,2022-23,out,permanent,0,22.0,Centre-Back,70000000.0,67000000.0,,0.9571,3000000.0,0.6604,0.5838,0.4378,-0.026189,-0.011931,0.023746,-0.147717,0.462,0.003451,0.012222,-0.075065,-0.053309,-0.075065,negative,negative,python_fallback,ok,,2022-07-07,2022-07-07,0,120,0.002599,0.980863,1,1,0.00441,0.012785,-0.003282,-0.011931,-0.060825,0.044126,0.010432,-0.020323,-0.041816,-0.039837,-0.136816,-0.137278,-0.008421,0.024666,0.025002,0.0013,0.059275,-0.039517,-0.083974,-0.031833,0.040772,0.027006,-0.017542,0.013192,0.013576,-0.074157,-0.082806,-0.070006,0.024351,0.025116,0.000765,0.070646,0.855304,-0.925117,0.095276,1.034514,-0.074157,negative
2022-07-12,2022-07-12,Juventus,Bremer,The Guardian / Jacob Steinberg and Ed Aarons in Los Angeles,Chelsea in talks over signing Napoli’s Koulibaly to fix defensive crisis,https://www.theguardian.com/football/2022/jul/12/chelsea-kalidou-koulibaly-napoli-raheem-sterling-signing,0.84,0.896,1,1,0.84,0.84,0.896,0.896,2022-23,in,permanent,0,25.0,Centre-Back,35000000.0,51300000.0,,1.4657,-16300000.0,0.6452,0.5059,0.7816,0.023346,-0.046114,0.025748,-0.119853,0.4961,-0.08073,-0.041655,-0.045093,-0.041613,-0.045093,negative,negative,python_fallback,ok,,2022-07-12,2022-07-12,0,120,0.002969,0.981034,1,1,-0.046114,0.010428,0.00932,-0.016034,0.082305,-0.035621,-0.009461,0.030926,0.010495,-0.016462,-0.015969,-0.130638,-0.039801,-0.026973,-0.014847,-0.028577,-0.049973,-0.065182,-0.017382,-0.03748,-0.013075,-0.029442,0.005935,-0.018917,-0.043077,-0.047952,-0.038817,-0.049646,0.021979,0.021303,-0.000675,0.374796,-1.263549,0.910119,7.155926,4.011494,-0.047952,negative
2022-07-14,2022-07-14,Manchester United,Lisandro Martínez,The Guardian / Fabrizio Romano,Manchester United to sign £42m Martínez and work on De Jong deal,https://www.theguardian.com/football/2022/jul/14/manchester-united-to-seal-42m-lisandro-martinez-deal-after-successful-talks,0.95,0.7575,1,1,0.95,0.95,0.7575,0.7575,2022-23,in,permanent,0,24.0,Centre-Back,32000000.0,57370000.0,,1.7928,-25370000.0,0.5966,0.4983,0.7426,-0.038879,-0.166928,0.020813,-0.079951,0.4221,0.02753,0.028672,0.031872,0.040129,0.031872,positive,positive,python_fallback,ok,,2022-07-14,2022-07-14,0,120,-0.001541,0.583686,1,1,-0.004682,-0.00932,-0.015741,-0.064261,-0.039747,-0.157018,-0.004457,-0.02503,-0.011261,-0.005173,0.013908,-0.085724,-0.000539,0.010339,-0.00126,-0.047274,0.036689,0.049859,0.062088,0.048918,0.016145,0.035486,0.051863,0.07119,0.029999,0.034541,0.040086,0.025069,0.019932,0.028342,0.00841,-1.437784,-0.866047,-1.187099,-0.348721,0.803282,0.034541,positive
2022-07-15,2022-07-15,Juventus,Matthijs de Ligt,The Guardian / Will Unwin,"Football transfer rumours: Koundé in, Zinchenko out at Manchester City?",https://www.theguardian.com/football/2022/jul/15/football-transfer-rumours-kounde-in-zinchenko-out-at-manchester-city,0.84,0.686,1,1,0.84,0.84,0.686,0.686,2022-23,out,permanent,0,22.0,Centre-Back,70000000.0,67000000.0,,0.9571,3000000.0,0.6604,0.5838,0.6681,-0.083974,-0.138358,0.026364,-0.149501,0.3413,0.014893,0.029789,0.023154,0.010399,0.023154,positive,positive,python_fallback,ok,,2022-07-15,2022-07-15,0,120,0.002793,0.960706,1,1,-0.04574,-0.093427,-0.104133,-0.07637,-0.029087,-0.174171,-0.034389,-0.047014,-0.046572,-0.034752,-0.053988,-0.158554,-0.015496,-0.058487,-0.07476,-0.070594,0.065309,0.073098,0.074895,0.074895,0.029921,0.03863,0.032013,0.090055,0.030145,0.023538,0.025999,-0.040804,0.026276,0.015587,-0.010689,-3.087799,-1.813541,0.422267,-0.737147,0.508379,0.023538,positive
2022-07-15,2022-07-15,Manchester United,Lisandro Martínez,dailypost.ng,Transfer : Hutchinson to join Chelsea as details of Man United deal for Martinez revealed,https://dailypost.ng/2022/07/15/transfer-hutchinson-to-join-chelsea-as-details-of-man-uniteds-deal-for-martinez-revealed/,0.5,0.465,1,1,0.5,0.5,0.465,0.465,2022-23,in,permanent,0,24.0,Centre-Back,32000000.0,57370000.0,,1.7928,-25370000.0,0.5966,0.4983,0.4378,-0.001852,-0.14172,0.021047,-0.075794,0.4677,0.034835,0.017906,0.01189,0.010527,0.01189,neutral,neutral,python_fallback,ok,,2022-07-15,2022-07-15,0,120,-0.001483,0.583647,1,1,0.014111,0.02569,-0.006452,-0.043478,-0.003697,-0.155172,-0.002999,-0.016617,-0.02876,-0.00745,0.014697,-0.08271,0.017344,0.039799,0.018414,-0.024488,0.022264,0.034323,0.033395,0.033395,0.010677,0.044724,0.04518,0.089677,0.018904,0.014111,0.016038,-0.000619,0.019624,0.030054,0.01043,-0.866047,-0.153662,-0.348721,-0.817643,0.549516,0.014111,neutral
2022-07-16,2022-07-16,Manchester United,Lisandro Martínez,The Guardian / Jamie Jackson in Melbourne,Lisandro Martínez flies in to complete £42m Manchester United move,https://www.theguardian.com/football/2022/jul/16/lisandro-martinez-flies-in-to-complete-42m-manchester-united-move,0.84,0.686,1,1,0.84,0.84,0.686,0.686,2022-23,in,permanent,0,24.0,Centre-Back,32000000.0,57370000.0,,1.7928,-25370000.0,0.5966,0.4983,0.7481,0.015668,-0.124006,0.021602,-0.075095,0.4898,0.015876,0.00377,0.008583,0.008567,0.008583,neutral,neutral,python_fallback,ok,,2022-07-16,2022-07-18,2,120,-0.001545,0.582733,1,1,0.022264,0.031835,0.027027,-0.008993,0.004558,-0.122611,0.019201,0.011616,-0.009289,0.020547,0.019306,-0.058048,0.012619,0.029483,0.040349,-0.004594,0.012704,0.024501,0.021779,0.014519,0.019034,0.03515,0.026838,0.06613,0.004568,0.010135,0.015383,-0.005695,0.020002,0.030965,0.010963,-0.153662,-0.161252,-0.817643,-0.892399,0.520503,0.010135,neutral
2022-07-17,2022-07-17,Juventus,Bremer,The Guardian / Fabrizio Romano,Bayern Munich agree €80m deal to sign Matthijs de Ligt from Juventus,https://www.theguardian.com/football/2022/jul/17/bayern-munich-agree-80m-deal-to-sign-matthijs-de-ligt-from-juventus,0.95,0.9675,1,1,0.95,0.95,0.9675,0.9675,2022-23,in,permanent,0,25.0,Centre-Back,35000000.0,51300000.0,,1.4657,-16300000.0,0.6452,0.5059,0.8161,-0.076221,-0.125064,0.026929,-0.147887,0.3531,0.019731,0.009467,0.00143,0.000809,0.00143,neutral,neutral,python_fallback,ok,,2022-07-17,2022-07-18,1,120,0.002801,0.968918,1,1,0.031156,-0.016571,-0.10829,-0.043357,-0.021603,-0.111513,0.018439,-0.025738,-0.038624,-0.019761,-0.039286,-0.133819,0.010489,0.000914,-0.087382,-0.049908,0.051133,0.024986,0.041836,0.054619,0.03645,0.012612,0.021497,0.071466,0.009908,0.001675,0.004025,-0.044238,0.026695,0.014552,-0.012143,-1.813541,-0.753727,-0.737147,-0.442289,0.69471,0.001675,neutral
2022-07-17,2022-07-17,Juventus,Matthijs de Ligt,The Guardian / Fabrizio Romano,Bayern Munich agree €80m deal to sign Matthijs de Ligt from Juventus,https://www.theguardian.com/football/2022/jul/17/bayern-munich-agree-80m-deal-to-sign-matthijs-de-ligt-from-juventus,0.95,0.9675,1,1,0.95,0.95,0.9675,0.9675,2022-23,out,permanent,0,22.0,Centre-Back,70000000.0,67000000.0,,0.9571,3000000.0,0.6604,0.5838,0.8161,-0.076221,-0.125064,0.026929,-0.147887,0.3531,0.019731,0.009467,0.00143,0.000809,0.00143,neutral,neutral,python_fallback,ok,,2022-07-17,2022-07-18,1,120,0.002801,0.968918,1,1,0.031156,-0.016571,-0.10829,-0.043357,-0.021603,-0.111513,0.018439,-0.025738,-0.038624,-0.019761,-0.039286,-0.133819,0.010489,0.000914,-0.087382,-0.049908,0.051133,0.024986,0.041836,0.054619,0.03645,0.012612,0.021497,0.071466,0.009908,0.001675,0.004025,-0.044238,0.026695,0.014552,-0.012143,-1.813541,-0.753727,-0.737147,-0.442289,0.69471,0.001675,neutral
2022-07-17,2022-07-17,Manchester United,Lisandro Martínez,90min.com | The Guardian / Jamie Jackson in Melbourne | tsn.ca,Man United agrees $58M fee for Ajax defender Martínez || Manchester United confirm agreement for Lisandro Martinez transfer || Manchester United agree initial £46m transfer fee for Lisandro Martínez,https://www.90min.com/posts/manchester-united-confirm-agreement-lisandro-martinez-transfer | https://www.theguardian.com/football/2022/jul/17/manchester-united-agree-46m-transfer-fee-for-lisandro-martinez | https://www.tsn.ca/man-united-agrees-58m-fee-for-ajax-defender-martinez-1.1826610,0.5,0.465,3,3,0.84,0.6133,0.686,0.6087,2022-23,in,permanent,0,24.0,Centre-Back,32000000.0,57370000.0,,1.7928,-25370000.0,0.5966,0.4983,0.9481,0.015668,-0.124006,0.021602,-0.075095,0.4898,0.015876,0.00377,0.008583,0.008567,0.008583,neutral,neutral,python_fallback,ok,,2022-07-17,2022-07-18,1,120,-0.001545,0.582733,1,1,0.022264,0.031835,0.027027,-0.008993,0.004558,-0.122611,0.019201,0.011616,-0.009289,0.020547,0.019306,-0.058048,0.012619,0.029483,0.040349,-0.004594,0.012704,0.024501,0.021779,0.014519,0.019034,0.03515,0.026838,0.06613,0.004568,0.010135,0.015383,-0.005695,0.020002,0.030965,0.010963,-0.153662,-0.161252,-0.817643,-0.892399,0.520503,0.010135,neutral
2022-07-18,2022-07-18,Juventus,Matthijs de Ligt,pakobserver.net,Bayern Munich sign Matthijs de Ligt - Pakistan Observer,https://pakobserver.net/bayern-munich-sign-matthijs-de-ligt/,0.5,0.465,1,1,0.5,0.5,0.465,0.465,2022-23,out,permanent,0,22.0,Centre-Back,70000000.0,67000000.0,,0.9571,3000000.0,0.6604,0.5838,0.4378,-0.076221,-0.125064,0.026929,-0.147887,0.3531,0.019731,0.009467,0.00143,0.000809,0.00143,neutral,neutral,python_fallback,ok,,2022-07-18,2022-07-18,0,120,0.002801,0.968918,1,1,0.031156,-0.016571,-0.10829,-0.043357,-0.021603,-0.111513,0.018439,-0.025738,-0.038624,-0.019761,-0.039286,-0.133819,0.010489,0.000914,-0.087382,-0.049908,0.051133,0.024986,0.041836,0.054619,0.03645,0.012612,0.021497,0.071466,0.009908,0.001675,0.004025,-0.044238,0.026695,0.014552,-0.012143,-1.813541,-0.753727,-0.737147,-0.442289,0.69471,0.001675,neutral
2022-07-19,2022-07-19,Juventus,Bremer,90min.com | teamtalk.com,Juventus beat Inter to Gleison Bremer signing || Euro Paper Talk : Paratici ponders reviving  old obsession  Nicolo Zaniolo to finish Tottenham business in style,https://www.90min.com/posts/juventus-beat-inter-gleison-bremer-signing | https://www.teamtalk.com/tottenham-hotspur/euro-transfer-gossip-nicolo-zaniolo-fabio-paratici-spurs-leicester-boubakary-soumare-monaco,0.5,0.465,2,2,0.5,0.5,0.465,0.465,2022-23,in,permanent,0,25.0,Centre-Back,35000000.0,51300000.0,,1.4657,-16300000.0,0.6452,0.5059,0.4878,-0.078756,-0.090537,0.027772,-0.131207,0.3725,0.011952,-0.00714,-0.004901,-0.036925,-0.004901,neutral,neutral,python_fallback,ok,,2022-07-19,2022-07-19,0,120,0.002496,0.976656,1,1,0.03312,0.016581,-0.034221,-0.025219,-0.045113,-0.096085,0.011274,-0.005497,-0.0185,-0.008199,-0.037948,-0.138281,0.019613,0.015615,-0.026574,-0.039006,0.007312,0.008999,-0.003375,0.015748,0.008456,0.002031,-0.000425,0.055836,-0.006155,-0.002999,-0.017948,-0.065095,0.024343,0.013075,-0.011268,-0.753727,-0.169085,-0.442289,-0.512364,0.641565,-0.002999,neutral
2022-07-21,2022-07-21,Juventus,Bremer,daijiworld.com,Serie A : Juventus sign Brazilian defender Bremer from Torino,https://www.daijiworld.com/news/newsDisplay?newsID=981186,0.5,0.465,1,1,0.5,0.5,0.465,0.465,2022-23,in,permanent,0,25.0,Centre-Back,35000000.0,51300000.0,,1.4657,-16300000.0,0.6452,0.5059,0.4378,0.023429,-0.052381,0.027684,-0.102158,0.4951,0.004755,0.002156,-0.013757,-0.058178,-0.013757,neutral,neutral,python_fallback,ok,,2022-07-21,2022-07-21,0,120,0.00208,0.98883,1,1,-0.00995,0.040674,0.024014,-0.017014,-0.028742,-0.076804,-0.01604,0.019825,0.002913,0.02041,-0.02024,-0.119198,0.00383,0.01446,0.011486,-0.054261,0.001675,-0.010609,0.014517,0.017867,-0.006371,-0.008806,0.027356,0.060802,0.004065,-0.010024,-0.024668,-0.06339,0.024723,0.013117,-0.011607,-0.439528,-0.84581,-0.101611,0.613173,1.437722,-0.010024,neutral
2022-07-27,2022-07-27,Manchester United,Lisandro Martínez,The Guardian / Guardian sport,Manchester United complete Lisandro Martínez signing for initial £48.3m,https://www.theguardian.com/football/2022/jul/27/manchester-united-complete-lisandro-martinez-signing-ajax,0.84,0.686,1,1,0.84,0.84,0.686,0.686,2022-23,in,permanent,0,24.0,Centre-Back,32000000.0,57370000.0,,1.7928,-25370000.0,0.5966,0.4983,0.7481,0.0,-0.004517,0.018359,0.045717,0.6046,-0.020997,-0.007743,-0.009092,0.021885,-0.009092,neutral,neutral,python_fallback,ok,,2022-07-27,2022-07-27,0,120,-0.000842,0.579011,1,1,-0.021314,-0.023915,-0.012545,0.031835,-0.031634,-0.047537,-0.011543,-0.01948,-0.003973,0.026775,0.005369,0.005176,-0.013789,-0.009976,-0.005756,0.024896,0.011797,0.014519,0.036298,0.156987,0.038607,0.05039,0.059708,0.073753,-0.008448,-0.010662,0.007292,0.120891,0.013238,0.034424,0.021186,0.038061,1.181562,0.323314,-0.095631,0.967154,-0.010662,neutral
2022-08-08,2022-08-08,Manchester United,Antony,"The Guardian / Jamie Jackson, Fabrizio Romano and Jacob Steinberg",Manchester United reach agreement to sign Adrien Rabiot for initial £15m,https://www.theguardian.com/football/2022/aug/08/manchester-united-reach-agreement-to-sign-adrien-rabiot-for-15m-transfer-window,0.95,0.9675,1,1,0.95,0.95,0.9675,0.9675,2022-23,in,permanent,0,22.0,Right Winger,35000000.0,95000000.0,,2.7143,-60000000.0,0.5,0.4167,0.9161,0.032287,-0.005186,0.013738,0.059679,0.6563,-0.015276,-0.005192,0.067167,0.172179,0.067167,positive,positive,python_fallback,ok,,2022-08-08,2022-08-08,0,120,-0.00108,0.594899,1,1,-0.012017,0.029517,0.033214,0.033214,0.072693,0.006119,-0.001626,0.013199,0.003607,0.046334,0.063038,0.092067,-0.00997,0.024956,0.03635,0.017203,-0.010426,0.066898,0.10947,0.152042,-0.005481,0.014976,0.036657,-0.001737,-0.004954,0.067501,0.097068,0.165432,0.013887,0.034911,0.021024,1.607745,1.585708,7.495619,4.41605,3.227307,0.067501,positive
2022-08-17,2022-08-17,Manchester United,Casemiro,"The Guardian / Jacob Steinberg, Jamie Jackson and Fabrizio Romano",Manchester United weigh up loan move for Chelsea’s Christian Pulisic,https://www.theguardian.com/football/2022/aug/17/manchester-united-weigh-up-loan-move-for-chelsea-christian-pulisic,0.95,0.7575,1,1,0.95,0.95,0.7575,0.7575,2022-23,in,permanent,0,30.0,Defensive Midfield,40000000.0,70650000.0,,1.7663,-30650000.0,0.4526,0.3263,0.7426,0.106493,0.183333,0.026864,0.119665,0.7932,0.092357,0.091593,0.067571,0.074696,0.067571,positive,positive,python_fallback,ok,,2022-08-17,2022-08-17,0,120,-0.000959,0.619816,1,1,0.000783,0.040717,0.122037,0.143113,0.145161,0.155515,0.001876,0.023276,0.044325,0.05231,0.093609,0.123665,0.00058,0.029375,0.101074,0.12028,0.087637,0.037559,0.050078,0.051643,-0.004985,-0.038839,-0.038193,-0.081344,0.091463,0.068112,0.081668,0.116697,0.031043,0.029143,-0.0019,2.114881,3.23022,-0.482316,16.432067,15.120712,0.068112,positive
